,customer_id,first_order_date,total_orders,total_revenue
63,12443.0,2009-12-07 15:42:00,1,252.45
64,12449.0,2010-10-25 12:21:00,1,90.0
65,12450.0,2010-11-05 16:27:00,1,42.5
66,12451.0,2010-06-28 12:58:00,2,209.1
67,12454.0,2010-10-14 17:33:00,4,1214.0
68,12455.0,2009-12-18 12:33:00,4,1011.5
69,12457.0,2010-09-30 17:59:00,1,339.2
70,12458.0,2010-08-09 10:33:00,2,160.75
71,12459.0,2010-04-13 14:53:00,1,90.85
72,12460.0,2010-09-09 13:51:00,1,89.69999999999999
73,12466.0,2010-01-26 16:26:00,1,56.73
74,12468.0,2010-01-26 10:09:00,3,535.68
75,12469.0,2010-07-05 12:40:00,1,108.3
76,12470.0,2010-01-19 11:01:00,1,28.7
77,12471.0,2009-12-07 10:41:00,40,6689.94
78,12472.0,2009-12-14 10:49:00,13,1370.7
79,12474.0,2010-02-11 09:41:00,13,934.6
80,12475.0,2010-10-26 08:49:00,1,66.9
81,12476.0,2010-07-26 09:04:00,12,1595.9
82,12477.0,2010-03-26 14:01:00,3,1160.26
83,12480.0,2010-07-20 13:21:00,3,422.09999999999997
84,12481.0,2010-04-12 10:10:00,5,960.1
85,12482.0,2010-04-18 12:39:00,5,1933.2800000000002
86,12483.0,2010-01-31 13:28:00,9,499.9
87,12484.0,2010-01-29 10:15:00,5,358.7
88,12485.0,2010-06-28 15:22:00,1,89.5
89,12486.0,2010-10-04 12:14:00,1,207.6
90,12490.0,2009-12-01 12:52:00,11,737.6
91,12492.0,2010-11-01 14:58:00,1,135.85
92,12494.0,2010-05-12 13:52:00,3,162.75
93,12495.0,2010-03-09 10:53:00,1,114.0
94,12497.0,2010-03-05 09:39:00,1,162.0
95,12499.0,2010-05-28 15:12:00,1,53.0
96,12500.0,2010-02-04 15:20:00,7,198.0
97,12503.0,2010-05-04 13:59:00,1,230.0
98,12504.0,2010-04-22 10:24:00,2,36.0
99,12505.0,2010-10-27 09:18:00,1,371.4
100,12507.0,2010-05-04 09:23:00,1,146.4
101,12510.0,2009-12-04 13:47:00,6,2148.09
102,12511.0,2010-10-07 10:39:00,1,414.75
103,12514.0,2010-03-08 12:18:00,1,101.88
104,12516.0,2010-04-19 14:14:00,2,234.0
105,12519.0,2010-08-20 08:21:00,1,51.9
106,12523.0,2010-02-09 12:38:00,8,550.15
107,12524.0,2010-02-08 14:41:00,8,811.9
108,12525.0,2010-03-02 14:01:00,3,175.54999999999998
109,12527.0,2010-06-28 15:37:00,2,102.0
110,12529.0,2010-06-29 13:10:00,1,35.8
111,12530.0,2010-03-07 14:37:00,5,248.65
112,12531.0,2010-01-22 14:17:00,1,254.95
113,12533.0,2009-12-01 11:50:00,2,267.0
114,12537.0,2010-10-27 08:36:00,1,129.95
115,12538.0,2010-11-26 13:02:00,1,34.849999999999994
116,12539.0,2009-12-23 13:00:00,3,1516.3000000000002
117,12540.0,2009-12-07 16:56:00,16,2507.2999999999997
118,12542.0,2010-03-09 16:26:00,1,81.95
119,12543.0,2010-09-17 15:51:00,1,178.25
120,12547.0,2010-07-27 13:55:00,1,28.0
121,12553.0,2010-10-12 13:35:00,2,331.1
122,12554.0,2010-09-17 12:29:00,1,120.9
123,12555.0,2010-01-26 16:26:00,1,129.23
124,12562.0,2010-09-30 13:13:00,2,450.0
125,12563.0,2010-10-27 09:52:00,1,28.0
126,12567.0,2010-02-11 10:30:00,7,1363.9
127,12568.0,2010-03-05 09:15:00,1,39.3
128,12570.0,2010-01-26 17:28:00,1,77.52
129,12573.0,2010-11-21 13:35:00,1,7.95
130,12575.0,2010-07-01 09:15:00,2,83.75
131,12576.0,2010-07-01 13:46:00,1,89.95
132,12577.0,2009-12-03 19:31:00,1,17.0
133,12578.0,2010-09-22 11:19:00,2,224.0
134,12580.0,2010-05-12 11:45:00,1,54.0
135,12582.0,2010-05-11 09:55:00,2,433.15
136,12583.0,2009-12-06 11:57:00,13,801.7
137,12586.0,2009-12-16 13:15:00,3,596.75
138,12588.0,2010-04-21 12:22:00,3,343.8
139,12589.0,2010-01-19 12:26:00,6,1870.85
140,12591.0,2010-10-27 10:42:00,2,266.55
141,12592.0,2010-07-08 14:06:00,3,1231.02
142,12594.0,2010-03-03 13:51:00,3,177.39999999999998
143,12595.0,2010-07-23 09:10:00,1,37.9
144,12598.0,2010-03-01 09:58:00,2,256.35
145,12599.0,2010-05-11 10:42:00,6,189.9
146,12600.0,2009-12-07 13:37:00,10,376.9
147,12601.0,2010-10-31 10:57:00,1,43.9
148,12605.0,2010-09-07 14:21:00,3,115.95
149,12606.0,2010-01-26 16:23:00,1,21.0
150,12609.0,2009-12-20 13:30:00,6,549.75
151,12613.0,2009-12-14 13:10:00,5,502.6
152,12615.0,2010-03-18 14:09:00,3,603.45
153,12616.0,2010-11-16 11:38:00,1,91.69999999999999
154,12619.0,2010-05-28 12:52:00,1,12.75
155,12621.0,2010-02-09 12:01:00,15,2161.0
156,12623.0,2010-01-12 11:45:00,6,462.9
157,12625.0,2010-04-22 11:33:00,2,345.5
158,12629.0,2010-10-12 16:40:00,2,749.7
159,12631.0,2010-01-15 14:50:00,4,345.4
160,12632.0,2010-05-24 09:07:00,2,90.0
161,12633.0,2010-07-02 11:44:00,3,573.75
162,12634.0,2010-06-22 10:05:00,1,130.0
163,12635.0,2010-09-09 10:50:00,2,214.6
164,12636.0,2009-12-01 09:55:00,1,141.0
165,12637.0,2010-06-14 13:36:00,3,216.0
166,12638.0,2010-03-10 10:30:00,1,156.5
167,12639.0,2010-03-22 09:05:00,2,156.9
168,12643.0,2010-06-03 19:57:00,3,198.0
169,12644.0,2010-01-14 13:02:00,3,163.55
170,12645.0,2010-02-09 10:49:00,4,180.0
171,12647.0,2010-01-13 15:06:00,23,3870.8
172,12648.0,2010-01-07 18:38:00,3,173.3
173,12649.0,2010-01-12 17:24:00,4,233.7
174,12652.0,2010-10-01 15:16:00,1,31.8
175,12653.0,2010-07-01 09:56:00,1,479.69999999999993
176,12655.0,2010-10-12 09:17:00,1,79.65
177,12656.0,2010-05-26 09:00:00,3,582.15
178,12662.0,2010-04-01 09:50:00,10,481.45
179,12663.0,2010-02-09 14:28:00,2,54.0
180,12664.0,2009-12-13 10:28:00,2,160.0
181,12665.0,2010-02-08 15:11:00,2,36.0
182,12666.0,2010-11-10 16:40:00,1,309.3
183,12668.0,2010-01-31 15:45:00,6,1520.3
184,12670.0,2010-02-11 10:13:00,2,377.6
185,12671.0,2010-04-12 16:30:00,1,259.7
186,12672.0,2010-04-23 09:57:00,1,39.95
187,12673.0,2010-11-03 10:46:00,1,93.8
188,12675.0,2010-05-10 16:44:00,2,343.3
189,12676.0,2010-08-13 13:29:00,4,270.0
190,12677.0,2010-02-11 13:55:00,2,115.5
191,12678.0,2010-01-08 11:25:00,5,1173.2
192,12681.0,2009-12-13 13:31:00,24,2734.1
193,12682.0,2009-12-01 09:28:00,22,2760.15
194,12683.0,2009-12-13 15:01:00,8,725.0
195,12686.0,2010-12-03 09:51:00,1,18.0
196,12687.0,2010-08-16 12:10:00,2,338.5
197,12691.0,2010-10-15 12:00:00,1,35.0
198,12692.0,2010-03-12 14:02:00,1,7.95
199,12693.0,2010-07-05 13:56:00,3,362.0
200,12694.0,2010-10-14 19:39:00,1,127.25
201,12695.0,2010-02-12 13:22:00,3,166.95
202,12696.0,2010-07-19 10:02:00,2,135.9
203,12698.0,2010-04-28 15:51:00,1,121.3
204,12699.0,2010-10-18 12:07:00,1,120.85
205,12701.0,2010-03-16 13:23:00,4,157.8
206,12703.0,2010-01-24 12:05:00,3,110.9
207,12705.0,2010-06-24 09:51:00,5,255.45
208,12708.0,2009-12-18 10:25:00,9,506.05
209,12709.0,2009-12-09 13:49:00,16,6431.929999999999
210,12711.0,2010-02-01 11:30:00,2,126.0
211,12712.0,2009-12-09 10:46:00,10,587.4
212,12714.0,2009-12-04 10:00:00,7,1484.45
213,12717.0,2010-04-28 14:34:00,1,50.0
214,12720.0,2010-07-21 09:46:00,6,512.2
215,12721.0,2010-08-25 11:07:00,2,307.9
216,12724.0,2010-06-22 14:00:00,3,207.55
217,12725.0,2010-05-04 13:59:00,4,581.5
218,12726.0,2010-03-25 16:25:00,4,141.9
219,12727.0,2010-02-23 09:54:00,3,525.8
220,12728.0,2010-11-21 11:34:00,1,62.25
221,12730.0,2010-07-06 12:19:00,1,245.85
222,12731.0,2010-03-02 09:23:00,3,518.8
223,12733.0,2010-01-19 13:23:00,3,583.65
224,12734.0,2010-11-30 11:05:00,1,53.0
225,12737.0,2010-07-29 12:27:00,2,3710.5
226,12738.0,2010-12-02 18:27:00,1,44.95
227,12739.0,2010-11-10 14:27:00,2,1020.8
228,12741.0,2010-06-28 14:36:00,1,170.0
229,12744.0,2010-04-27 16:19:00,3,952.75
230,12745.0,2010-01-26 16:22:00,3,309.36
231,12746.0,2010-06-17 10:41:00,1,15.9
232,12747.0,2009-12-07 13:23:00,10,1122.85
233,12748.0,2009-12-04 17:31:00,77,4947.67
234,12749.0,2010-07-06 15:05:00,4,1361.4
235,12758.0,2009-12-01 14:40:00,4,737.3
236,12759.0,2009-12-04 10:47:00,5,473.4
237,12760.0,2010-09-10 08:50:00,1,30.0
238,12761.0,2010-09-01 10:47:00,2,223.0
239,12765.0,2010-03-08 09:43:00,6,139.0
240,12766.0,2010-10-28 09:29:00,3,718.3
241,12770.0,2010-09-09 11:43:00,1,318.0
242,12771.0,2010-08-11 11:51:00,1,112.8
243,12773.0,2010-05-24 17:30:00,1,7.95
244,12774.0,2010-06-22 10:38:00,1,15.0
245,12775.0,2010-10-26 14:24:00,2,30.0
246,12776.0,2010-02-10 12:11:00,1,28.0
247,12777.0,2010-09-08 11:35:00,1,54.75
248,12778.0,2010-04-16 09:57:00,3,137.65
249,12779.0,2010-06-24 14:13:00,4,204.7
250,12780.0,2010-04-20 09:40:00,1,54.8
251,12782.0,2010-07-08 13:31:00,5,460.5
252,12784.0,2010-06-28 13:06:00,1,384.75
253,12785.0,2009-12-08 13:56:00,2,287.79999999999995
254,12786.0,2010-04-09 12:12:00,1,60.0
255,12787.0,2010-10-22 14:57:00,1,18.0
256,12788.0,2010-06-29 13:05:00,4,60.0
257,12789.0,2010-01-15 12:06:00,2,33.0
258,12790.0,2010-10-25 13:04:00,1,108.6
259,12791.0,2010-03-25 17:29:00,6,206.68
260,12792.0,2010-06-23 10:49:00,1,104.55
261,12793.0,2010-11-03 13:05:00,2,115.8
262,12796.0,2010-03-21 15:49:00,1,30.0
263,12797.0,2010-10-11 12:53:00,2,116.65
264,12799.0,2010-06-28 15:57:00,1,16.95
265,12800.0,2010-02-01 13:16:00,2,84.0
266,12801.0,2010-07-27 09:38:00,1,335.15
267,12802.0,2010-05-25 09:34:00,6,270.9
268,12803.0,2010-11-11 14:57:00,1,75.0
269,12804.0,2010-07-27 13:52:00,2,37.8
270,12805.0,2010-02-03 09:06:00,4,269.8
271,12806.0,2010-04-30 10:44:00,3,343.7
272,12807.0,2010-11-21 14:21:00,1,153.75
273,12808.0,2010-09-30 17:55:00,2,45.0
274,12809.0,2010-03-02 14:19:00,2,493.5999999999999
275,12811.0,2010-10-08 12:20:00,2,84.0
276,12813.0,2010-01-15 16:52:00,2,63.0
277,12817.0,2010-10-01 08:57:00,2,80.0
278,12819.0,2010-09-07 15:20:00,1,85.0
279,12820.0,2010-01-13 08:58:00,5,243.14999999999998
280,12823.0,2010-11-10 12:19:00,3,1912.5
281,12825.0,2010-03-08 10:17:00,2,258.35
282,12826.0,2010-08-20 09:01:00,1,25.85
283,12829.0,2010-06-07 15:04:00,1,36.8
284,12831.0,2010-09-02 16:00:00,1,25.5
285,12835.0,2009-12-03 12:13:00,30,837.1
286,12836.0,2009-12-01 14:19:00,10,1630.2
287,12837.0,2010-05-19 15:10:00,1,173.85
288,12838.0,2010-04-26 09:59:00,8,384.45
289,12839.0,2010-01-26 12:53:00,5,255.9
290,12840.0,2010-06-08 13:23:00,2,51.7
291,12841.0,2010-07-08 15:38:00,8,136.35
292,12843.0,2009-12-13 11:41:00,14,1135.34
293,12844.0,2010-04-25 11:51:00,2,90.58000000000001
294,12846.0,2010-01-26 16:29:00,1,15.58
295,12848.0,2010-02-02 12:45:00,1,53.699999999999996
296,12849.0,2010-04-27 13:44:00,4,274.2
297,12851.0,2010-08-19 15:13:00,1,38.25
298,12853.0,2010-02-05 11:57:00,4,471.2
299,12854.0,2009-12-11 12:55:00,4,145.9
300,12855.0,2010-11-02 18:16:00,3,243.24999999999997
301,12857.0,2010-04-29 17:33:00,3,1036.1
302,12858.0,2010-11-21 12:55:00,1,67.65
303,12859.0,2010-09-07 12:20:00,1,53.699999999999996
304,12860.0,2010-01-15 15:22:00,1,21.25
305,12861.0,2010-03-30 11:39:00,1,28.65
306,12862.0,2010-08-01 15:20:00,2,128.7
307,12863.0,2010-04-29 13:54:00,5,1535.6499999999999
308,12865.0,2010-08-20 12:20:00,2,227.8
309,12866.0,2010-07-25 11:37:00,2,126.0
310,12867.0,2010-02-14 14:35:00,2,71.7
311,12868.0,2010-11-24 10:27:00,1,15.9
312,12869.0,2010-01-27 12:10:00,1,25.5
313,12870.0,2010-03-25 14:32:00,2,269.05
314,12871.0,2010-09-26 10:34:00,1,42.5
315,12872.0,2010-02-14 12:52:00,8,318.3
316,12873.0,2010-11-07 11:15:00,1,149.7
317,12874.0,2010-06-03 12:51:00,2,154.6
318,12876.0,2010-04-28 13:26:00,2,237.75
319,12877.0,2010-04-25 14:19:00,3,33.8
320,12880.0,2010-11-23 10:50:00,1,111.3
321,12887.0,2010-11-21 11:18:00,1,27.7
322,12889.0,2010-07-25 14:32:00,3,109.4
323,12890.0,2010-11-17 14:06:00,1,16.95
324,12892.0,2010-11-08 09:51:00,1,25.85
325,12894.0,2010-05-13 14:47:00,1,53.4
326,12897.0,2010-06-14 11:58:00,1,48.8
327,12898.0,2010-02-18 12:36:00,1,34.0
328,12899.0,2010-10-22 09:53:00,1,156.55
329,12900.0,2010-10-13 15:17:00,1,72.25
330,12905.0,2010-01-26 14:06:00,2,246.2
331,12907.0,2010-08-02 14:33:00,2,105.19999999999999
332,12909.0,2010-02-24 12:14:00,3,99.5
333,12911.0,2010-06-06 12:13:00,1,486.54999999999995
334,12913.0,2010-03-31 13:40:00,3,55.25
335,12915.0,2010-04-29 19:36:00,3,274.45
336,12916.0,2010-01-24 11:26:00,3,395.85
337,12917.0,2010-07-29 13:13:00,1,352.79999999999995
338,12918.0,2010-03-23 15:22:00,1,10953.5
339,12920.0,2010-05-17 12:57:00,1,8.5
340,12921.0,2009-12-03 10:28:00,18,1143.25
341,12923.0,2010-05-13 14:55:00,2,277.05
342,12926.0,2009-12-14 14:35:00,3,84.25
343,12927.0,2010-11-10 10:02:00,1,16.95
344,12931.0,2010-03-29 12:51:00,7,3000.25
345,12933.0,2009-12-10 16:39:00,4,237.64999999999998
346,12934.0,2009-12-03 10:51:00,1,79.95
347,12935.0,2010-04-11 15:59:00,6,232.75
348,12937.0,2009-12-03 15:43:00,4,110.2
349,12942.0,2010-12-09 09:34:00,1,83.9
350,12943.0,2010-04-13 11:03:00,2,192.8
351,12945.0,2010-02-21 15:18:00,1,17.0
352,12946.0,2010-09-29 10:14:00,1,30.65
353,12947.0,2010-12-01 16:21:00,1,39.8
354,12949.0,2009-12-03 15:56:00,12,1239.9
355,12951.0,2010-02-10 14:51:00,6,161.7
356,12953.0,2010-07-05 13:37:00,1,115.19999999999999
357,12954.0,2010-03-11 10:16:00,1,25.5
358,12957.0,2009-12-11 12:01:00,5,542.6
359,12958.0,2010-05-05 16:22:00,2,185.09999999999997
360,12959.0,2010-08-12 17:20:00,1,15.95
361,12963.0,2010-07-08 14:45:00,4,146.25
362,12964.0,2010-09-28 17:47:00,1,39.75
363,12967.0,2010-11-21 11:03:00,2,979.4
364,12969.0,2010-04-16 10:50:00,1,12.75
365,12970.0,2010-11-15 15:54:00,3,138.0
366,12971.0,2009-12-15 19:04:00,1,61.45
367,12972.0,2010-02-16 14:30:00,2,242.9
368,12973.0,2010-10-22 10:14:00,1,315.5
369,12974.0,2010-05-23 11:45:00,1,25.5
370,12975.0,2009-12-06 10:38:00,4,456.0
371,12976.0,2010-04-22 17:38:00,1,156.89999999999998
372,12977.0,2010-07-26 12:34:00,1,180.1
373,12978.0,2010-01-21 12:01:00,1,25.5
374,12979.0,2009-12-10 15:45:00,1,18.95
375,12980.0,2009-12-02 11:26:00,11,5592.0
376,12982.0,2010-04-12 13:50:00,5,328.4
377,12986.0,2010-01-21 10:45:00,6,359.15
378,12987.0,2010-01-20 09:57:00,3,223.05
379,12991.0,2010-11-15 13:43:00,1,127.1
380,12993.0,2010-02-18 10:35:00,2,35.8
381,12996.0,2010-11-29 09:27:00,1,157.35
382,12997.0,2010-05-06 16:50:00,2,51.699999999999996
383,13000.0,2009-12-14 17:03:00,1,31.849999999999998
384,13001.0,2009-12-03 16:21:00,8,345.75
385,13002.0,2010-10-01 11:58:00,1,17.0
386,13004.0,2009-12-15 09:44:00,13,558.1999999999999
387,13005.0,2010-09-08 12:52:00,2,163.95
388,13007.0,2010-05-09 10:38:00,1,59.15
389,13012.0,2010-07-14 13:40:00,2,80.85
390,13013.0,2009-12-14 10:34:00,13,886.05
391,13014.0,2010-10-03 11:35:00,1,264.0
392,13015.0,2010-04-15 16:35:00,5,904.95
393,13018.0,2010-03-01 12:34:00,5,517.8
394,13019.0,2010-04-07 14:36:00,2,89.1
395,13020.0,2010-02-18 10:35:00,2,34.0
396,13021.0,2009-12-05 12:02:00,7,277.1
397,13022.0,2010-10-06 10:50:00,1,15.0
398,13023.0,2010-06-29 09:51:00,1,392.4
399,13024.0,2010-05-06 14:25:00,2,104.85
400,13029.0,2010-07-04 13:46:00,2,598.8
401,13030.0,2010-12-06 14:31:00,1,107.25
402,13031.0,2010-06-03 14:57:00,5,386.0
403,13032.0,2010-09-05 14:01:00,4,389.65
404,13034.0,2010-11-03 15:22:00,1,32.9
405,13036.0,2010-01-24 11:35:00,1,292.1
406,13037.0,2009-12-03 17:04:00,8,289.2
407,13039.0,2009-12-17 16:43:00,4,376.7
408,13042.0,2009-12-07 15:42:00,2,122.75
409,13044.0,2010-01-08 14:46:00,10,1029.0
410,13045.0,2010-08-10 13:02:00,2,58.75
411,13046.0,2010-09-09 13:09:00,1,48.8
412,13047.0,2010-01-08 09:23:00,11,1204.8
413,13048.0,2010-07-21 10:42:00,1,25.5
414,13050.0,2009-12-15 15:06:00,19,1007.63
415,13051.0,2010-05-10 09:14:00,1,34.0
416,13052.0,2010-02-23 12:31:00,5,314.05
417,13053.0,2010-03-28 11:28:00,1,34.0
418,13055.0,2010-10-06 08:17:00,1,71.15
419,13056.0,2010-06-06 14:10:00,1,39.65
420,13057.0,2010-03-18 12:14:00,1,19.15
421,13059.0,2010-03-31 12:23:00,9,494.95
422,13064.0,2010-04-27 10:08:00,2,163.25
423,13065.0,2010-08-26 13:26:00,4,154.5
424,13067.0,2010-09-19 13:43:00,2,111.55
425,13069.0,2010-06-14 14:27:00,6,162.35
426,13071.0,2010-04-06 13:37:00,1,51.0
427,13073.0,2010-09-28 09:27:00,2,86.65
428,13074.0,2009-12-16 11:46:00,2,168.7
429,13077.0,2009-12-11 11:17:00,3,86.05
430,13078.0,2009-12-01 09:06:00,24,1524.0
431,13080.0,2010-04-09 13:07:00,1,19.9
432,13081.0,2010-01-07 11:52:00,12,1975.9
433,13082.0,2010-05-24 11:51:00,1,39.8
434,13086.0,2010-11-22 10:28:00,1,42.3
435,13087.0,2009-12-13 15:16:00,1,118.1
436,13088.0,2010-10-18 15:35:00,1,101.85
437,13089.0,2010-01-10 12:47:00,50,10011.449999999999
438,13090.0,2010-08-02 13:58:00,12,3437.11
439,13091.0,2009-12-10 11:50:00,1,1213.02
440,13092.0,2010-02-10 08:44:00,6,522.4499999999999
441,13093.0,2010-03-11 10:05:00,31,9236.35
442,13096.0,2010-11-10 14:08:00,1,419.70000000000005
443,13097.0,2009-12-01 13:31:00,16,2034.32
444,13101.0,2010-05-27 17:02:00,1,25.5
445,13102.0,2010-05-06 13:12:00,8,1138.25
446,13106.0,2010-10-22 13:10:00,1,252.8
447,13107.0,2010-04-08 10:52:00,4,514.5
448,13108.0,2010-09-30 17:09:00,2,153.0
449,13109.0,2010-06-06 12:59:00,1,25.5
450,13110.0,2009-12-01 14:14:00,5,409.29999999999995
451,13113.0,2010-03-28 16:13:00,13,3575.75
452,13114.0,2009-12-09 09:56:00,1,70.45
453,13115.0,2010-05-17 08:20:00,2,138.65
454,13117.0,2010-04-26 10:45:00,5,186.60000000000002
455,13118.0,2010-10-24 14:11:00,3,319.04999999999995
456,13123.0,2010-06-28 12:43:00,1,49.75
457,13124.0,2010-11-19 15:50:00,1,148.45
458,13125.0,2010-07-04 11:58:00,1,62.39
459,13126.0,2010-04-23 14:38:00,3,89.55
460,13128.0,2010-03-18 15:08:00,1,263.5
461,13129.0,2010-09-13 13:47:00,1,25.5
462,13131.0,2010-02-09 09:47:00,3,755.5
463,13133.0,2010-09-06 15:30:00,1,25.5
464,13134.0,2010-10-19 13:21:00,2,203.40000000000003
465,13135.0,2010-08-05 17:28:00,1,44.45
466,13136.0,2009-12-08 18:30:00,5,299.90000000000003
467,13137.0,2010-07-25 15:40:00,7,592.2
468,13138.0,2010-11-08 11:45:00,2,44.55
469,13139.0,2010-09-28 09:12:00,1,347.5
470,13140.0,2010-08-05 19:05:00,3,167.45
471,13141.0,2010-02-05 13:35:00,5,284.65
472,13143.0,2010-05-04 12:22:00,1,34.0
473,13145.0,2010-12-02 18:06:00,1,295.0
474,13148.0,2010-01-21 14:30:00,12,956.7
475,13150.0,2010-03-19 09:03:00,3,199.29999999999998
476,13151.0,2010-03-22 10:26:00,2,325.5
477,13152.0,2010-01-14 10:01:00,6,301.0
478,13154.0,2010-07-20 13:17:00,2,291.15
479,13155.0,2010-10-22 14:49:00,2,78.9
480,13156.0,2010-02-01 13:45:00,3,182.8
481,13157.0,2010-05-14 10:40:00,2,65.3
482,13161.0,2010-07-27 12:44:00,1,128.2
483,13162.0,2009-12-15 08:01:00,2,207.89999999999998
484,13164.0,2010-02-10 11:52:00,1,204.0
485,13166.0,2010-10-21 14:29:00,1,85.0
486,13167.0,2010-11-14 12:58:00,1,15.9
487,13168.0,2010-06-15 15:00:00,1,59.699999999999996
488,13169.0,2010-05-26 15:58:00,1,19.9
489,13173.0,2010-01-07 13:16:00,5,242.89999999999998
490,13174.0,2009-12-04 15:40:00,9,1096.1
491,13175.0,2009-12-04 12:11:00,2,213.29999999999998
492,13178.0,2010-01-17 15:22:00,1,10.95
493,13180.0,2010-04-11 13:37:00,1,15.9
494,13190.0,2010-01-31 12:12:00,1,166.45
495,13191.0,2010-02-19 17:02:00,1,8.5
496,13192.0,2010-01-22 08:37:00,3,205.35
497,13194.0,2010-10-14 11:54:00,1,102.0
498,13195.0,2010-10-21 13:07:00,1,9.95
499,13196.0,2010-04-01 12:54:00,3,279.34999999999997
500,13197.0,2010-04-09 09:14:00,1,79.9
501,13198.0,2010-10-01 13:27:00,2,276.05
502,13199.0,2010-04-14 10:31:00,1,12.75
503,13201.0,2010-05-24 16:08:00,2,93.85000000000001
504,13202.0,2009-12-09 10:48:00,6,538.05
505,13203.0,2010-06-24 14:05:00,1,17.0
506,13204.0,2009-12-08 14:56:00,1,204.7
507,13205.0,2010-09-22 16:26:00,1,2803.2
508,13206.0,2009-12-07 13:48:00,6,292.3
509,13208.0,2010-06-24 18:06:00,2,110.3
510,13209.0,2010-01-24 14:30:00,3,659.3
511,13211.0,2010-07-16 13:17:00,1,9.95
512,13213.0,2010-10-03 15:37:00,3,117.45
513,13214.0,2010-03-03 14:10:00,4,140.35
514,13220.0,2010-05-13 10:35:00,1,81.45
515,13230.0,2010-03-18 20:02:00,16,842.04
516,13233.0,2010-01-14 14:10:00,2,32.65
517,13234.0,2009-12-07 12:32:00,2,56.15
518,13237.0,2010-11-17 10:07:00,1,53.9
519,13238.0,2010-10-05 12:38:00,1,32.9
520,13239.0,2010-07-25 13:34:00,3,283.35
521,13240.0,2010-10-24 13:57:00,2,16.15
522,13241.0,2010-10-24 11:17:00,1,8.5
523,13243.0,2010-03-18 13:10:00,4,164.4
524,13245.0,2010-10-03 14:03:00,1,51.7
525,13246.0,2010-09-10 13:59:00,2,36.8
