,customer_id,first_order_date,total_orders,total_revenue
55,12424.0,2010-06-09 15:15:00,2,997.3299999999999
56,12425.0,2010-09-17 14:10:00,1,907.99
57,12426.0,2010-02-15 08:41:00,1,658.6800000000001
58,12427.0,2010-12-03 10:44:00,1,120.3
59,12429.0,2010-06-11 13:28:00,5,1607.89
60,12431.0,2010-01-15 09:04:00,11,3289.67
61,12433.0,2010-08-20 09:23:00,5,4825.93
62,12434.0,2010-11-23 13:38:00,1,239.64000000000001
63,12435.0,2010-03-12 14:50:00,3,1478.3799999999999
64,12437.0,2009-12-02 16:24:00,19,5733.66
65,12439.0,2009-12-14 08:40:00,2,1063.5800000000002
66,12440.0,2009-12-22 12:03:00,2,619.9
67,12441.0,2010-12-08 10:45:00,1,155.55
68,12443.0,2009-12-07 15:42:00,1,232.86
69,12445.0,2010-10-15 12:28:00,1,301.58000000000004
70,12450.0,2010-08-22 13:11:00,3,447.82000000000005
71,12451.0,2010-06-28 12:58:00,3,2764.74
72,12455.0,2009-12-18 12:33:00,4,1968.0900000000001
73,12457.0,2010-09-30 17:59:00,1,257.0
74,12458.0,2010-08-09 10:33:00,2,669.3399999999999
75,12459.0,2010-04-13 14:53:00,1,343.35
76,12460.0,2010-09-09 13:51:00,1,236.95
77,12467.0,2010-10-12 15:41:00,1,132.8
78,12468.0,2010-01-26 10:09:00,3,1753.56
79,12469.0,2010-07-05 12:40:00,1,1005.4000000000001
80,12470.0,2010-01-19 11:01:00,1,183.25
81,12471.0,2009-12-07 10:41:00,42,11829.9
82,12472.0,2009-12-14 10:49:00,13,9276.46
83,12474.0,2010-02-11 09:41:00,11,4003.54
84,12475.0,2010-10-26 08:49:00,1,359.36
85,12476.0,2010-07-26 09:04:00,6,5429.81
86,12477.0,2010-03-26 14:01:00,3,4982.37
87,12480.0,2010-07-20 13:21:00,3,1381.92
88,12481.0,2010-04-11 13:10:00,5,3340.75
89,12482.0,2010-02-24 10:43:00,12,821.4
90,12483.0,2010-01-31 13:28:00,9,1419.3000000000002
91,12484.0,2010-01-27 16:41:00,5,1212.2099999999998
92,12485.0,2010-06-28 15:22:00,1,612.3000000000001
93,12486.0,2010-10-04 12:14:00,1,765.0
94,12490.0,2009-12-01 12:52:00,10,3403.63
95,12492.0,2010-11-01 14:58:00,1,316.15
96,12494.0,2010-05-12 13:52:00,3,450.1
97,12495.0,2010-03-09 10:53:00,1,243.4
98,12496.0,2010-03-29 13:57:00,2,54.09
99,12499.0,2010-05-28 15:12:00,1,297.15999999999997
100,12500.0,2010-02-04 15:05:00,7,1069.49
101,12504.0,2010-04-22 10:24:00,2,129.0
102,12505.0,2010-10-27 09:18:00,1,583.8
103,12507.0,2010-05-04 09:23:00,1,362.25
104,12510.0,2009-12-04 13:47:00,5,1806.28
105,12511.0,2010-10-07 10:39:00,1,2496.71
106,12514.0,2010-03-08 12:18:00,1,478.2
107,12516.0,2010-04-19 14:14:00,2,699.5999999999999
108,12519.0,2010-08-20 08:21:00,1,319.88
109,12523.0,2009-12-07 13:46:00,12,1954.99
110,12524.0,2010-02-08 14:41:00,4,987.55
111,12525.0,2010-03-02 14:01:00,3,798.1800000000001
112,12527.0,2010-06-28 15:37:00,1,164.8
113,12529.0,2010-06-29 13:10:00,1,280.68
114,12530.0,2010-03-07 14:37:00,5,1214.77
115,12531.0,2010-01-22 14:17:00,1,1553.03
116,12533.0,2009-12-01 11:50:00,2,1100.89
117,12537.0,2010-10-27 08:36:00,1,602.99
118,12538.0,2010-11-26 13:02:00,1,189.45
119,12539.0,2009-12-23 13:00:00,3,3928.5
120,12540.0,2009-12-07 16:56:00,14,5404.150000000001
121,12542.0,2010-03-09 16:26:00,2,359.61
122,12543.0,2010-09-17 15:51:00,1,656.8
123,12547.0,2010-07-27 13:55:00,1,147.78
124,12549.0,2010-01-11 12:29:00,5,944.72
125,12553.0,2010-10-12 13:35:00,2,585.37
126,12554.0,2010-09-17 12:29:00,1,347.6
127,12562.0,2010-09-30 13:13:00,2,600.9
128,12563.0,2010-10-27 09:52:00,1,221.24
129,12567.0,2010-02-11 10:30:00,7,2856.44
130,12568.0,2010-03-05 09:15:00,1,30.7
131,12573.0,2010-08-31 17:25:00,4,472.96000000000004
132,12575.0,2010-07-01 09:15:00,2,508.47
133,12576.0,2010-07-01 13:46:00,3,721.8199999999999
134,12577.0,2009-12-03 19:31:00,5,890.21
135,12578.0,2010-09-22 11:19:00,2,1211.74
136,12580.0,2010-05-12 11:45:00,1,576.9
137,12582.0,2010-05-11 09:55:00,2,994.3700000000001
138,12583.0,2009-12-06 11:57:00,13,5317.44
139,12586.0,2009-12-16 13:15:00,3,1268.98
140,12588.0,2010-04-21 12:22:00,2,400.08000000000004
141,12589.0,2010-01-19 12:26:00,4,2178.13
142,12591.0,2010-10-27 10:42:00,2,632.75
143,12592.0,2010-07-08 14:06:00,2,510.84
144,12594.0,2010-03-03 13:51:00,5,1358.49
145,12595.0,2010-07-23 09:10:00,1,197.4
146,12598.0,2010-03-01 09:58:00,3,1024.26
147,12599.0,2010-05-11 10:42:00,6,911.88
148,12600.0,2009-12-07 13:37:00,11,1917.68
149,12601.0,2010-10-31 10:57:00,1,60.3
150,12605.0,2010-09-07 14:21:00,3,1117.0
151,12608.0,2010-10-31 10:49:00,1,159.95
152,12609.0,2009-12-20 13:30:00,6,1759.26
153,12613.0,2009-12-14 13:10:00,5,2763.69
154,12615.0,2010-03-18 14:09:00,4,2741.82
155,12616.0,2010-11-16 11:38:00,1,326.1
156,12619.0,2010-05-28 12:52:00,1,127.39
157,12621.0,2010-02-09 12:01:00,16,4768.400000000001
158,12623.0,2010-01-12 11:45:00,6,2769.92
159,12625.0,2010-04-22 11:33:00,2,1964.92
160,12629.0,2010-10-12 16:40:00,2,635.72
161,12631.0,2010-01-15 14:50:00,5,2495.67
162,12632.0,2010-05-24 09:07:00,2,657.16
163,12633.0,2010-07-02 11:44:00,3,2819.5299999999997
164,12634.0,2010-06-09 15:41:00,1,360.0
165,12635.0,2010-09-09 10:50:00,2,1003.23
166,12637.0,2010-06-14 13:36:00,4,2035.45
167,12638.0,2010-03-10 10:30:00,1,93.3
168,12639.0,2010-03-22 09:05:00,2,645.97
169,12644.0,2010-01-14 13:02:00,3,1277.0300000000002
170,12645.0,2010-02-09 10:49:00,4,1560.72
171,12647.0,2010-01-13 15:06:00,23,7379.78
172,12648.0,2010-01-07 18:38:00,3,579.8499999999999
173,12649.0,2010-01-12 17:24:00,4,1235.24
174,12651.0,2010-08-31 15:21:00,3,263.75
175,12652.0,2010-10-01 15:16:00,1,65.25
176,12653.0,2010-07-01 09:56:00,1,1292.88
177,12655.0,2010-10-12 09:17:00,1,181.70000000000002
178,12656.0,2010-05-26 09:00:00,3,1751.1100000000001
179,12661.0,2010-09-29 16:46:00,1,162.0
180,12662.0,2010-04-01 09:50:00,10,2656.79
181,12663.0,2010-02-09 14:28:00,2,106.20000000000002
182,12664.0,2009-12-13 10:28:00,1,90.0
183,12665.0,2010-02-08 15:11:00,2,214.60000000000002
184,12666.0,2010-11-10 16:40:00,1,600.62
185,12668.0,2010-01-31 15:45:00,5,6007.07
186,12670.0,2010-02-11 10:13:00,2,386.64
187,12671.0,2010-04-12 16:30:00,1,1332.0610000000001
188,12672.0,2010-04-23 09:57:00,1,171.20000000000002
189,12673.0,2010-11-03 10:46:00,1,466.3
190,12675.0,2010-05-10 16:44:00,1,615.2
191,12676.0,2010-08-13 13:29:00,4,1030.98
192,12677.0,2010-02-11 13:55:00,2,279.6
193,12678.0,2010-01-07 16:46:00,6,965.62
194,12681.0,2009-12-13 13:31:00,23,12855.46
195,12682.0,2009-12-01 09:28:00,22,8847.06
196,12683.0,2009-12-13 15:01:00,8,3200.61
197,12686.0,2010-12-03 09:51:00,1,71.14
198,12687.0,2010-08-16 12:12:00,1,1721.57
199,12691.0,2010-10-15 12:00:00,1,99.6
200,12692.0,2010-03-12 14:02:00,1,103.0
201,12693.0,2010-07-05 13:56:00,2,485.11
202,12694.0,2010-10-14 19:39:00,1,506.43
203,12695.0,2010-02-12 13:22:00,3,658.07
204,12696.0,2010-07-19 10:02:00,2,716.01
205,12698.0,2010-04-28 15:51:00,1,218.45
206,12699.0,2010-10-18 12:07:00,1,517.26
207,12701.0,2010-03-16 13:23:00,4,1425.08
208,12703.0,2010-01-24 12:05:00,3,605.78
209,12705.0,2010-06-24 09:51:00,5,4585.26
210,12708.0,2009-12-18 10:25:00,9,2074.92
211,12709.0,2009-12-09 13:49:00,14,5447.29
212,12711.0,2010-02-01 11:30:00,2,1107.45
213,12712.0,2009-12-09 10:46:00,10,2131.65
214,12714.0,2009-12-04 10:00:00,7,7244.42
215,12717.0,2010-04-28 14:34:00,1,227.93
216,12720.0,2010-07-21 09:46:00,5,1938.9
217,12721.0,2010-08-25 11:07:00,2,1025.65
218,12724.0,2010-06-22 14:00:00,3,946.8
219,12725.0,2010-05-04 13:59:00,3,1495.42
220,12726.0,2010-03-25 16:25:00,4,660.3599999999999
221,12727.0,2010-02-23 09:54:00,3,1173.03
222,12728.0,2010-11-21 11:34:00,1,171.59
223,12730.0,2010-07-06 12:19:00,1,583.4
224,12731.0,2010-03-02 09:23:00,4,3433.6
225,12733.0,2010-01-19 13:23:00,3,1403.27
226,12734.0,2010-11-12 13:26:00,2,191.55
227,12738.0,2010-12-02 18:27:00,1,110.4
228,12739.0,2010-11-10 14:27:00,1,692.89
229,12741.0,2010-06-24 16:24:00,1,236.07
230,12742.0,2010-03-24 12:43:00,1,1080.56
231,12744.0,2010-04-27 16:19:00,4,2477.78
232,12745.0,2010-05-14 16:50:00,2,417.93
233,12746.0,2010-06-17 10:41:00,1,238.65
234,12747.0,2009-12-07 13:23:00,16,3422.1800000000003
235,12748.0,2009-12-04 17:31:00,125,13998.61
236,12749.0,2010-07-06 15:05:00,4,1445.0800000000002
237,12751.0,2010-09-21 12:49:00,1,268.27
238,12755.0,2010-01-15 11:57:00,9,570.5100000000001
239,12758.0,2009-12-01 14:40:00,5,3766.99
240,12759.0,2009-12-04 10:47:00,5,2972.34
241,12760.0,2010-09-10 08:50:00,1,317.8
242,12761.0,2010-09-01 10:47:00,1,559.95
243,12763.0,2010-12-05 15:46:00,1,320.08
244,12765.0,2010-03-08 09:43:00,6,1063.98
245,12766.0,2010-10-28 09:29:00,3,1935.25
246,12767.0,2010-11-29 09:38:00,1,805.46
247,12768.0,2010-09-15 12:08:00,1,150.45000000000002
248,12770.0,2010-09-09 11:43:00,1,204.0
249,12771.0,2010-08-11 11:51:00,1,169.5
250,12773.0,2010-05-24 17:30:00,1,29.3
251,12774.0,2010-06-22 10:38:00,1,83.7
252,12775.0,2010-10-26 14:24:00,2,231.92000000000002
253,12776.0,2010-02-10 12:11:00,1,27.5
254,12777.0,2010-09-08 11:35:00,1,370.2
255,12778.0,2010-04-16 09:57:00,3,716.92
256,12779.0,2009-12-03 07:25:00,7,2198.41
257,12780.0,2010-04-20 09:40:00,1,242.28
258,12782.0,2010-07-08 13:31:00,6,1826.8200000000002
259,12784.0,2010-06-28 13:06:00,1,845.58
260,12785.0,2009-12-08 13:56:00,2,461.65
261,12786.0,2010-04-09 12:12:00,1,548.5
262,12787.0,2010-10-22 14:57:00,1,380.52
263,12788.0,2010-06-29 13:05:00,4,384.9
264,12789.0,2010-01-15 12:06:00,2,148.5
265,12790.0,2010-10-25 13:04:00,1,158.33
266,12791.0,2010-03-25 17:29:00,3,378.42999999999995
267,12792.0,2010-06-23 10:49:00,1,321.92
268,12793.0,2010-11-03 13:05:00,2,356.05
269,12797.0,2010-10-11 12:53:00,2,435.43
270,12798.0,2010-10-14 12:27:00,1,43.49
271,12799.0,2010-06-28 15:57:00,1,202.4
272,12800.0,2010-02-01 11:02:00,2,500.25
273,12801.0,2010-07-27 09:38:00,1,699.35
274,12802.0,2010-05-25 09:34:00,4,1549.6200000000001
275,12803.0,2010-11-11 14:57:00,1,874.41
276,12804.0,2010-07-27 13:52:00,2,289.22
277,12805.0,2010-02-03 09:06:00,4,999.55
278,12806.0,2010-04-30 10:44:00,2,676.56
279,12807.0,2010-11-21 14:21:00,1,176.6
280,12808.0,2010-09-03 10:24:00,3,377.45000000000005
281,12809.0,2010-03-02 14:19:00,2,773.03
282,12810.0,2010-02-01 09:52:00,2,474.99
283,12811.0,2010-10-08 12:20:00,2,435.05
284,12813.0,2010-01-15 16:52:00,3,915.8
285,12817.0,2010-10-01 08:57:00,2,444.94
286,12819.0,2010-09-07 15:20:00,1,335.28000000000003
287,12820.0,2009-12-05 13:37:00,7,1383.19
288,12821.0,2010-04-07 15:14:00,1,128.07999999999998
289,12825.0,2010-03-08 10:17:00,2,260.28000000000003
290,12826.0,2009-12-18 10:43:00,6,1280.18
291,12829.0,2010-06-07 15:04:00,1,19.020000000000003
292,12831.0,2010-09-02 15:58:00,2,190.39999999999998
293,12835.0,2009-12-03 12:13:00,40,5136.61
294,12836.0,2009-12-01 14:19:00,11,2342.56
295,12837.0,2010-05-19 15:10:00,1,380.46000000000004
296,12838.0,2010-04-26 09:59:00,9,1973.66
297,12839.0,2009-12-07 09:18:00,12,4004.45
298,12840.0,2010-02-03 14:51:00,3,996.74
299,12841.0,2010-07-08 15:38:00,17,2628.22
300,12842.0,2009-12-02 08:15:00,2,391.0
301,12843.0,2009-12-13 11:41:00,16,1589.41
302,12844.0,2010-04-25 11:51:00,2,232.06
303,12847.0,2010-11-17 12:44:00,1,432.14
304,12848.0,2010-02-02 12:45:00,1,154.3
305,12849.0,2010-04-27 13:44:00,4,1124.53
306,12851.0,2010-08-19 15:13:00,1,110.7
307,12853.0,2010-02-05 11:57:00,5,1319.2
308,12854.0,2009-12-11 12:55:00,4,1478.12
309,12855.0,2010-11-02 18:16:00,3,369.59000000000003
310,12857.0,2010-01-25 15:37:00,4,1410.5
311,12858.0,2010-11-21 12:55:00,1,110.27
312,12859.0,2010-09-07 12:20:00,1,462.9
313,12860.0,2010-01-15 15:22:00,1,34.22
314,12861.0,2010-03-30 11:39:00,1,39.599999999999994
315,12862.0,2010-08-01 15:20:00,2,801.9200000000001
316,12863.0,2010-04-29 13:54:00,5,588.05
317,12864.0,2010-07-19 17:22:00,1,0.95
318,12865.0,2010-08-20 12:20:00,2,1480.88
319,12866.0,2010-07-25 11:37:00,2,535.93
320,12867.0,2009-12-16 16:25:00,6,3730.67
321,12868.0,2010-11-12 10:05:00,3,624.1
322,12869.0,2010-01-27 12:10:00,1,230.57
323,12870.0,2010-03-25 14:32:00,3,1261.14
324,12872.0,2009-12-03 20:03:00,11,2675.32
325,12873.0,2010-01-27 09:50:00,2,793.6
326,12874.0,2010-06-03 12:51:00,2,706.7
327,12876.0,2010-04-28 13:26:00,2,1283.6599999999999
328,12877.0,2010-01-18 10:23:00,8,1367.1200000000001
329,12880.0,2010-05-14 11:57:00,2,502.43
330,12887.0,2010-11-21 11:18:00,1,194.70000000000002
331,12889.0,2010-07-25 14:32:00,4,276.06000000000006
332,12890.0,2010-11-17 14:05:00,1,289.25
333,12892.0,2010-11-08 09:51:00,1,237.53
334,12894.0,2010-05-13 14:47:00,1,103.95
335,12897.0,2010-06-14 11:58:00,2,190.95000000000002
336,12898.0,2010-02-18 12:36:00,1,124.32000000000001
337,12899.0,2010-10-22 09:53:00,1,209.85
338,12900.0,2010-10-13 15:17:00,1,268.08
339,12903.0,2010-10-07 12:39:00,1,785.85
340,12905.0,2010-01-26 14:06:00,2,738.14
341,12907.0,2010-08-02 14:33:00,2,403.71
342,12909.0,2010-02-24 12:14:00,3,783.26
343,12910.0,2010-03-28 13:10:00,5,1388.8000000000002
344,12911.0,2010-06-06 12:13:00,1,1160.44
345,12913.0,2009-12-01 12:18:00,6,1086.5
346,12914.0,2010-11-04 12:28:00,1,81.06
347,12915.0,2010-04-29 19:36:00,3,536.65
348,12916.0,2010-01-24 11:26:00,3,898.74
349,12917.0,2009-12-09 14:22:00,4,597.6
350,12920.0,2009-12-14 15:58:00,3,309.06
351,12921.0,2009-12-01 13:43:00,39,14898.54
352,12923.0,2010-05-13 14:55:00,2,298.34999999999997
353,12924.0,2009-12-09 12:40:00,8,686.82
354,12925.0,2010-04-26 10:32:00,1,25.2
355,12926.0,2009-12-14 14:35:00,4,1464.21
356,12927.0,2010-11-10 10:02:00,1,180.35999999999999
357,12928.0,2010-06-08 10:16:00,7,1739.81
358,12931.0,2010-01-14 12:30:00,6,514.6800000000001
359,12932.0,2010-02-10 08:46:00,8,1271.78
360,12933.0,2009-12-10 16:39:00,5,841.85
361,12935.0,2010-04-11 15:59:00,8,1831.51
362,12937.0,2009-12-03 15:43:00,5,1207.74
363,12939.0,2010-10-18 10:19:00,2,162.72
364,12941.0,2009-12-15 13:12:00,1,304.77
365,12942.0,2010-12-09 09:34:00,1,174.85000000000002
366,12943.0,2010-04-13 11:03:00,2,224.5
367,12945.0,2010-02-21 15:18:00,1,420.16
368,12946.0,2010-09-29 10:14:00,1,293.8
369,12947.0,2010-12-01 16:21:00,1,264.24
370,12948.0,2009-12-02 12:28:00,2,117.0
371,12949.0,2009-12-03 15:56:00,14,9552.84
372,12951.0,2010-01-10 12:43:00,9,1987.9500000000003
373,12953.0,2010-07-05 13:37:00,1,383.76
374,12954.0,2010-03-11 10:16:00,1,136.95
375,12956.0,2009-12-15 19:03:00,3,399.9
376,12957.0,2009-12-11 12:01:00,5,4059.9500000000003
377,12958.0,2010-05-05 16:22:00,2,354.39
378,12959.0,2010-08-12 17:20:00,1,63.6
379,12960.0,2010-02-16 13:32:00,4,1071.07
380,12961.0,2010-11-25 16:44:00,1,198.07
381,12963.0,2010-07-08 14:45:00,5,1549.87
382,12964.0,2010-09-28 17:47:00,1,92.49000000000001
383,12967.0,2010-11-21 11:03:00,2,972.4200000000001
384,12969.0,2010-04-16 10:50:00,1,109.7
385,12970.0,2009-12-04 14:19:00,6,851.3299999999999
386,12971.0,2010-01-21 12:27:00,30,2861.01
387,12972.0,2010-02-16 14:30:00,4,862.6200000000001
388,12973.0,2010-10-22 10:14:00,1,70.05000000000001
389,12974.0,2010-05-23 11:45:00,1,238.65
390,12975.0,2009-12-06 10:38:00,6,1630.17
391,12976.0,2010-02-12 15:46:00,7,2078.3
392,12977.0,2010-07-16 16:25:00,3,298.29
393,12978.0,2009-12-10 12:10:00,5,2370.98
394,12979.0,2009-12-10 15:45:00,1,320.91
395,12980.0,2010-01-11 14:56:00,4,527.76
396,12982.0,2010-04-12 13:50:00,7,1969.89
397,12983.0,2010-04-20 12:58:00,1,314.88
398,12986.0,2010-01-21 10:45:00,9,1734.57
399,12987.0,2010-01-20 09:57:00,3,530.46
400,12989.0,2009-12-10 13:27:00,7,917.7
401,12990.0,2010-03-30 11:36:00,3,253.5
402,12991.0,2010-11-15 13:43:00,1,133.96
403,12992.0,2009-12-14 16:46:00,1,93.35000000000001
404,12993.0,2010-02-18 10:35:00,4,768.75
405,12996.0,2010-11-29 09:27:00,1,198.15
406,12997.0,2010-04-06 11:06:00,4,828.48
407,12998.0,2010-02-24 11:55:00,3,707.12
408,13000.0,2009-12-14 17:03:00,1,465.8
409,13001.0,2009-12-03 16:21:00,20,10631.27
410,13002.0,2010-10-01 11:58:00,2,276.18
411,13004.0,2009-12-15 09:44:00,18,5410.34
412,13005.0,2010-09-08 12:52:00,2,322.03
413,13007.0,2010-05-09 10:38:00,1,116.1
414,13008.0,2009-12-16 16:07:00,2,331.65999999999997
415,13010.0,2010-03-01 11:28:00,2,242.40000000000003
416,13011.0,2010-12-02 17:22:00,1,50.550000000000004
417,13012.0,2010-04-26 14:14:00,3,1209.98
418,13013.0,2009-12-14 10:34:00,16,6349.58
419,13014.0,2010-10-03 11:35:00,1,1630.64
420,13015.0,2010-04-15 16:35:00,6,2104.07
421,13018.0,2010-03-01 12:34:00,7,1892.06
422,13019.0,2009-12-06 15:40:00,6,1140.85
423,13020.0,2010-02-18 10:35:00,2,584.96
424,13021.0,2009-12-05 12:02:00,8,1912.6399999999999
425,13022.0,2010-10-06 10:50:00,1,50.3
426,13023.0,2010-06-29 09:52:00,1,352.81
427,13024.0,2010-05-06 14:25:00,2,451.02
428,13025.0,2009-12-08 10:02:00,1,203.15
429,13026.0,2009-12-13 11:34:00,3,578.44
430,13029.0,2010-07-04 13:46:00,2,81.0
431,13030.0,2010-12-06 14:31:00,1,320.49
432,13031.0,2010-06-03 14:57:00,5,2967.39
433,13032.0,2010-09-05 14:01:00,7,1221.12
434,13033.0,2010-10-06 09:37:00,1,30.0
435,13034.0,2010-11-03 15:22:00,2,247.01000000000002
436,13035.0,2010-10-04 15:41:00,1,300.0
437,13036.0,2010-01-24 11:35:00,1,15.0
438,13037.0,2009-12-03 17:04:00,9,2658.34
439,13039.0,2009-12-17 16:43:00,4,634.03
440,13041.0,2010-04-29 08:43:00,4,623.63
441,13042.0,2009-12-07 15:42:00,3,1402.5900000000001
442,13044.0,2010-01-08 14:46:00,10,3036.91
443,13045.0,2010-08-10 13:02:00,2,444.89
444,13046.0,2010-09-09 13:09:00,1,271.14
445,13047.0,2009-12-16 11:43:00,16,3472.6600000000003
446,13048.0,2010-01-27 12:55:00,5,2119.12
447,13049.0,2010-11-03 15:39:00,2,362.76
448,13050.0,2009-12-15 15:06:00,18,5409.32
449,13051.0,2010-05-10 09:14:00,1,46.8
450,13052.0,2010-02-23 12:31:00,6,2446.33
451,13053.0,2010-03-28 11:28:00,1,93.65
452,13055.0,2010-10-06 08:17:00,1,995.23
453,13056.0,2010-06-06 14:10:00,1,148.82999999999998
454,13057.0,2010-03-18 12:14:00,3,363.7
455,13059.0,2010-03-31 12:23:00,9,1582.82
456,13063.0,2010-08-16 12:27:00,1,188.4
457,13064.0,2010-04-27 10:08:00,2,398.0
458,13065.0,2010-06-10 11:44:00,5,900.5500000000001
459,13067.0,2010-09-19 13:43:00,2,281.5
460,13069.0,2010-06-14 14:27:00,15,3367.16
461,13070.0,2009-12-07 14:44:00,3,464.4
462,13071.0,2010-04-06 13:37:00,1,78.22
463,13073.0,2010-09-28 09:27:00,2,331.42999999999995
464,13074.0,2009-12-16 11:46:00,3,433.8
465,13076.0,2010-09-08 10:27:00,1,135.4
466,13077.0,2009-12-11 11:17:00,8,2128.57
467,13078.0,2009-12-01 09:06:00,32,11964.03
468,13079.0,2010-10-18 14:15:00,1,199.08
469,13080.0,2010-04-09 13:07:00,3,202.75
470,13081.0,2009-12-08 13:58:00,17,21540.52
471,13082.0,2009-12-22 15:37:00,8,1039.56
472,13083.0,2010-10-10 13:38:00,1,10.08
473,13085.0,2009-12-01 07:45:00,6,1916.4
474,13086.0,2010-11-22 10:28:00,1,397.03000000000003
475,13087.0,2009-12-13 15:16:00,1,195.54
476,13088.0,2010-10-18 15:35:00,1,134.26
477,13089.0,2009-12-02 15:44:00,86,31654.58
478,13090.0,2010-08-02 13:58:00,8,1594.3600000000001
479,13091.0,2009-12-10 12:44:00,1,307.70000000000005
480,13092.0,2010-02-10 08:44:00,7,1140.0
481,13093.0,2009-12-04 10:32:00,45,17872.92
482,13094.0,2010-11-15 14:15:00,1,145.8
483,13097.0,2009-12-01 13:31:00,17,5163.04
484,13101.0,2010-01-27 15:49:00,3,478.10999999999996
485,13102.0,2010-05-06 13:12:00,14,3616.66
486,13103.0,2010-05-11 14:41:00,2,465.70000000000005
487,13104.0,2010-02-24 15:06:00,3,289.98
488,13106.0,2010-10-22 13:10:00,1,172.4
489,13107.0,2010-02-04 10:50:00,5,1849.5100000000002
490,13108.0,2010-09-30 17:09:00,2,398.3
491,13109.0,2010-06-06 12:59:00,1,311.91
492,13110.0,2009-12-01 14:14:00,5,1059.5
493,13111.0,2009-12-21 09:00:00,1,311.8
494,13112.0,2010-06-16 17:03:00,1,20.6
495,13113.0,2010-03-28 16:13:00,14,2526.02
496,13114.0,2009-12-09 09:56:00,1,163.93
497,13115.0,2010-04-19 13:29:00,6,2956.33
498,13117.0,2010-03-26 13:50:00,12,1466.54
499,13118.0,2010-09-26 15:46:00,4,885.95
500,13119.0,2010-02-09 08:38:00,1,134.9
501,13123.0,2010-06-28 12:43:00,2,457.0
502,13124.0,2010-11-19 15:50:00,1,700.71
503,13125.0,2010-07-04 11:58:00,1,96.18
504,13126.0,2010-03-02 12:24:00,7,1773.5400000000002
505,13129.0,2010-06-28 11:54:00,2,138.45
506,13131.0,2010-02-09 09:47:00,4,1484.97
507,13133.0,2010-09-06 15:30:00,1,65.15
508,13134.0,2010-10-19 13:21:00,2,402.65
509,13135.0,2010-08-05 17:28:00,1,231.0
510,13136.0,2009-12-08 18:30:00,8,3313.41
511,13137.0,2010-07-25 15:40:00,8,3457.49
512,13138.0,2010-11-08 11:45:00,2,460.30000000000007
