,order_id,order_datetime,customer_id,country,order_revenue,item_count,unique_products,order_number
7198,521172,2010-09-02 15:35:00,12451.0,Switzerland,93.5,10,4,2
8749,527113,2010-10-14 17:33:00,12454.0,Spain,358.0,40,1,1
8930,527760,2010-10-18 17:12:00,12454.0,Spain,220.0,1,1,2
8943,527796,2010-10-19 11:14:00,12454.0,Spain,318.0,40,1,3
9902,531561,2010-11-09 10:09:00,12454.0,Spain,318.0,40,1,4
727,492742,2009-12-18 12:33:00,12455.0,Cyprus,404.3,34,14,1
2572,502111,2010-03-23 10:30:00,12455.0,Cyprus,350.4,32,1,2
3996,507880,2010-05-11 15:03:00,12455.0,Cyprus,241.79999999999998,25,4,3
7714,523146,2010-09-20 14:39:00,12455.0,Cyprus,15.0,1,1,4
8139,524841,2010-09-30 17:59:00,12457.0,Switzerland,339.2,27,8,1
6588,518428,2010-08-09 10:33:00,12458.0,Switzerland,50.9,3,2,1
8467,526002,2010-10-08 11:36:00,12458.0,Switzerland,109.85,5,2,2
3141,504449,2010-04-13 14:53:00,12459.0,Spain,90.85,5,3,1
7380,521914,2010-09-09 13:51:00,12460.0,Belgium,89.69999999999999,8,4,1
1250,495745,2010-01-26 16:26:00,12466.0,France,56.73,1,1,1
1219,495581,2010-01-26 10:09:00,12468.0,Germany,45.95,3,2,1
3042,503985,2010-04-09 10:08:00,12468.0,Germany,371.88,27,2,2
5555,514226,2010-07-01 10:28:00,12468.0,Germany,117.85,10,4,3
5657,514643,2010-07-05 12:40:00,12469.0,Thailand,108.3,10,6,1
1069,494860,2010-01-19 11:01:00,12470.0,Unspecified,28.7,2,2,1
284,490563,2009-12-07 10:41:00,12471.0,Germany,47.7,6,1,1
285,490564,2009-12-07 10:42:00,12471.0,Germany,126.0,7,1,2
545,491780,2009-12-14 12:47:00,12471.0,Germany,97.49999999999999,10,2,3
547,491784,2009-12-14 12:48:00,12471.0,Germany,190.64999999999998,14,3,4
776,492950,2009-12-21 14:52:00,12471.0,Germany,153.6,13,2,5
902,494009,2010-01-11 08:51:00,12471.0,Germany,67.8,6,2,6
903,494010,2010-01-11 08:53:00,12471.0,Germany,51.0,4,1,7
1222,495605,2010-01-26 10:32:00,12471.0,Germany,79.5,10,1,8
1223,495609,2010-01-26 10:36:00,12471.0,Germany,54.0,3,1,9
1273,495794,2010-01-26 17:22:00,12471.0,Germany,41.09,1,1,10
1561,497371,2010-02-09 10:24:00,12471.0,Germany,92.25,6,2,11
1980,499482,2010-02-28 13:25:00,12471.0,Germany,156.0,11,2,12
2270,500882,2010-03-10 14:50:00,12471.0,Germany,16.95,1,1,13
2271,500883,2010-03-10 14:52:00,12471.0,Germany,54.0,3,1,14
2645,502491,2010-03-25 10:20:00,12471.0,Germany,307.65,24,5,15
3160,504532,2010-04-14 11:50:00,12471.0,Germany,175.3,11,3,16
3161,504533,2010-04-14 11:51:00,12471.0,Germany,31.8,4,2,17
3540,505883,2010-04-26 13:53:00,12471.0,Germany,459.15,39,5,18
4136,508523,2010-05-17 10:15:00,12471.0,Germany,204.3,20,6,19
4725,511117,2010-06-07 10:41:00,12471.0,Germany,475.4,40,4,20
4726,511121,2010-06-07 10:52:00,12471.0,Germany,108.0,6,1,21
5474,513876,2010-06-29 11:55:00,12471.0,Germany,123.9,8,2,22
6521,518231,2010-08-05 15:28:00,12471.0,Germany,229.2,19,2,23
6909,519914,2010-08-22 13:59:00,12471.0,Germany,36.0,2,1,24
6910,519915,2010-08-22 14:00:00,12471.0,Germany,17.0,2,1,25
7052,520529,2010-08-26 14:53:00,12471.0,Germany,25.0,1,1,26
7170,521040,2010-09-02 09:27:00,12471.0,Germany,18.0,1,1,27
7334,521765,2010-09-08 11:54:00,12471.0,Germany,265.2,21,2,28
7940,524109,2010-09-27 13:17:00,12471.0,Germany,370.2,30,3,29
7941,524110,2010-09-27 13:19:00,12471.0,Germany,17.0,2,1,30
8261,525169,2010-10-04 12:17:00,12471.0,Germany,265.2,21,2,31
8262,525170,2010-10-04 12:18:00,12471.0,Germany,175.2,16,1,32
8319,525417,2010-10-05 12:44:00,12471.0,Germany,35.0,1,1,33
8394,525748,2010-10-07 09:31:00,12471.0,Germany,70.0,6,2,34
8682,526894,2010-10-13 14:52:00,12471.0,Germany,734.8,68,2,35
10252,532961,2010-11-15 12:31:00,12471.0,Germany,435.4,42,4,36
10253,532962,2010-11-15 12:34:00,12471.0,Germany,68.0,8,1,37
10262,532975,2010-11-15 13:24:00,12471.0,Germany,252.0,14,1,38
11145,536239,2010-11-30 14:30:00,12471.0,Germany,478.2,36,3,39
11146,536241,2010-11-30 14:35:00,12471.0,Germany,85.0,10,2,40
538,491738,2009-12-14 10:49:00,12472.0,Germany,90.0,5,1,1
1531,497238,2010-02-08 10:34:00,12472.0,Germany,135.85,8,3,2
1877,498907,2010-02-23 14:52:00,12472.0,Germany,51.9,4,2,3
2203,500535,2010-03-08 14:27:00,12472.0,Germany,51.9,4,2,4
2552,502037,2010-03-22 13:44:00,12472.0,Germany,36.0,2,1,5
2911,503532,2010-04-01 13:20:00,12472.0,Germany,54.0,3,1,6
3535,505851,2010-04-26 12:34:00,12472.0,Germany,66.75,4,2,7
5049,512386,2010-06-15 12:14:00,12472.0,Germany,211.7,17,4,8
5839,515347,2010-07-12 10:26:00,12472.0,Germany,54.0,3,1,9
6958,520076,2010-08-24 09:44:00,12472.0,Germany,69.9,5,2,10
8095,524610,2010-09-30 09:28:00,12472.0,Germany,148.8,13,3,11
9889,531506,2010-11-08 15:34:00,12472.0,Germany,139.9,11,4,12
11386,537201,2010-12-05 14:19:00,12472.0,Germany,260.0,22,6,13
1610,497593,2010-02-11 09:41:00,12474.0,Germany,18.0,1,1,1
3214,504697,2010-04-15 17:18:00,12474.0,Germany,36.0,2,1,2
3491,505710,2010-04-25 12:36:00,12474.0,Germany,72.0,4,1,3
4962,512063,2010-06-13 11:19:00,12474.0,Germany,19.9,2,1,4
6106,516568,2010-07-21 12:39:00,12474.0,Germany,74.8,7,4,5
6809,519592,2010-08-18 14:37:00,12474.0,Germany,71.0,5,2,6
6810,519593,2010-08-18 14:43:00,12474.0,Germany,18.0,1,1,7
7415,522029,2010-09-10 12:05:00,12474.0,Germany,232.3,23,6,8
7761,523340,2010-09-21 15:36:00,12474.0,Germany,36.0,2,1,9
8255,525112,2010-10-04 11:16:00,12474.0,Germany,97.6,12,4,10
9344,529286,2010-10-27 12:01:00,12474.0,Germany,54.0,3,1,11
10136,532486,2010-11-12 11:45:00,12474.0,Germany,70.0,6,3,12
10945,535431,2010-11-26 12:19:00,12474.0,Germany,135.0,7,3,13
9272,528957,2010-10-26 08:49:00,12475.0,Germany,66.9,6,3,1
6221,516962,2010-07-26 09:04:00,12476.0,Germany,324.4,27,12,1
7526,522424,2010-09-14 12:58:00,12476.0,Germany,163.6,12,5,2
7527,522425,2010-09-14 13:05:00,12476.0,Germany,18.0,1,1,3
8020,524323,2010-09-28 14:41:00,12476.0,Germany,63.75,7,4,4
8403,525824,2010-10-07 11:46:00,12476.0,Germany,90.0,5,1,5
8940,527776,2010-10-19 10:58:00,12476.0,Germany,30.65,3,2,6
8941,527777,2010-10-19 11:01:00,12476.0,Germany,175.5,10,4,7
8942,527783,2010-10-19 11:04:00,12476.0,Germany,198.0,11,1,8
9554,530259,2010-11-02 11:33:00,12476.0,Germany,209.05,23,12,9
9557,530265,2010-11-02 11:38:00,12476.0,Germany,216.0,12,1,10
9834,531372,2010-11-07 15:34:00,12476.0,Germany,16.95,1,1,11
9843,531388,2010-11-08 09:35:00,12476.0,Germany,90.0,5,1,12
2718,502764,2010-03-26 14:01:00,12477.0,Germany,137.8,12,5,1
5603,514369,2010-07-02 08:26:00,12477.0,Germany,491.46,44,13,2
9736,530970,2010-11-05 09:35:00,12477.0,Germany,531.0,58,12,3
6081,516453,2010-07-20 13:21:00,12480.0,Germany,113.69999999999999,9,3,1
8469,526085,2010-10-08 12:06:00,12480.0,Germany,179.64999999999998,13,4,2
9773,531190,2010-11-05 15:08:00,12480.0,Germany,128.75,9,3,3
3092,504193,2010-04-12 10:10:00,12481.0,Germany,306.0,1,1,1
7555,522553,2010-09-15 11:56:00,12481.0,Germany,248.6,21,6,2
9233,528853,2010-10-25 10:41:00,12481.0,Germany,148.8,10,3,3
11017,535794,2010-11-28 14:33:00,12481.0,Germany,221.7,22,7,4
11567,537892,2010-12-09 10:13:00,12481.0,Germany,35.0,3,2,5
3267,504874,2010-04-18 12:39:00,12482.0,Sweden,45.900000000000006,6,1,1
3268,504875,2010-04-18 12:44:00,12482.0,Sweden,45.900000000000006,6,1,2
3272,504879,2010-04-18 12:49:00,12482.0,Sweden,91.80000000000001,12,1,3
3365,505227,2010-04-21 10:33:00,12482.0,Sweden,874.84,1,1,4
3367,505229,2010-04-21 10:34:00,12482.0,Sweden,874.84,1,1,5
1362,496326,2010-01-31 13:28:00,12483.0,Sweden,80.0,2,1,1
1592,497496,2010-02-10 09:07:00,12483.0,Sweden,40.0,1,1,2
2272,500884,2010-03-10 15:03:00,12483.0,Sweden,54.0,3,1,3
3474,505669,2010-04-23 14:45:00,12483.0,Sweden,80.0,2,1,4
4831,511549,2010-06-09 09:15:00,12483.0,Sweden,40.0,1,1,5
7510,522333,2010-09-14 09:43:00,12483.0,Sweden,40.0,1,1,6
8043,524408,2010-09-29 09:36:00,12483.0,Sweden,40.0,1,1,7
9551,530180,2010-11-02 10:27:00,12483.0,Sweden,85.9,7,2,8
10946,535433,2010-11-26 12:35:00,12483.0,Sweden,40.0,1,1,9
1327,496095,2010-01-29 10:15:00,12484.0,Spain,84.0,3,1,1
1973,499470,2010-02-28 11:55:00,12484.0,Spain,31.45,3,2,2
6305,517351,2010-07-28 14:43:00,12484.0,Spain,75.65,8,4,3
6446,517904,2010-08-03 09:31:00,12484.0,Spain,125.0,5,1,4
6713,519171,2010-08-13 13:45:00,12484.0,Spain,42.6,4,1,5
5451,513789,2010-06-28 15:22:00,12485.0,Sweden,89.5,10,2,1
8260,525167,2010-10-04 12:14:00,12486.0,Sweden,207.6,11,5,1
26,489557,2009-12-01 12:52:00,12490.0,France,72.0,4,1,1
1361,496325,2010-01-31 13:05:00,12490.0,France,36.0,2,1,2
1475,496916,2010-02-04 15:33:00,12490.0,France,51.0,1,1,3
1565,497377,2010-02-09 11:37:00,12490.0,France,128.4,11,3,4
2109,500121,2010-03-04 14:05:00,12490.0,France,36.0,2,1,5
2213,500582,2010-03-09 09:46:00,12490.0,France,36.0,2,1,6
3875,507315,2010-05-07 14:56:00,12490.0,France,36.0,2,1,7
5967,515948,2010-07-15 15:51:00,12490.0,France,119.8,11,3,8
7270,521426,2010-09-06 11:21:00,12490.0,France,36.0,2,1,9
8231,525073,2010-10-03 14:52:00,12490.0,France,67.8,6,2,10
10959,535476,2010-11-26 14:16:00,12490.0,France,118.6,11,3,11
9542,530122,2010-11-01 14:58:00,12492.0,Germany,135.85,11,3,1
4024,508062,2010-05-12 13:52:00,12494.0,France,64.95,4,2,1
9170,528641,2010-10-24 11:49:00,12494.0,France,57.9,4,2,2
11577,537967,2010-12-09 11:31:00,12494.0,France,39.9,3,2,3
2219,500639,2010-03-09 10:53:00,12495.0,Sweden,114.0,6,3,1
2133,500169,2010-03-05 09:39:00,12497.0,Germany,162.0,9,1,1
4538,510354,2010-05-28 15:12:00,12499.0,Germany,53.0,4,2,1
1474,496914,2010-02-04 15:20:00,12500.0,Germany,90.0,5,1,1
1489,496976,2010-02-05 09:28:00,12500.0,Germany,18.0,1,1,2
1934,499270,2010-02-25 16:21:00,12500.0,Germany,18.0,1,1,3
2387,501463,2010-03-16 15:19:00,12500.0,Germany,18.0,1,1,4
3064,504125,2010-04-11 10:44:00,12500.0,Germany,18.0,1,1,5
5676,514692,2010-07-05 14:47:00,12500.0,Germany,18.0,1,1,6
8143,524851,2010-09-30 18:45:00,12500.0,Germany,18.0,1,1,7
3747,506839,2010-05-04 13:59:00,12503.0,Spain,230.0,1,1,1
3411,505409,2010-04-22 10:24:00,12504.0,Germany,18.0,1,1,1
8918,527691,2010-10-18 15:09:00,12504.0,Germany,18.0,1,1,2
9329,529197,2010-10-27 09:18:00,12505.0,Italy,371.4,26,8,1
3731,506721,2010-05-04 09:23:00,12507.0,Spain,146.4,9,4,1
200,490295,2009-12-04 13:47:00,12510.0,Spain,112.0,4,1,1
907,494042,2010-01-11 11:57:00,12510.0,Spain,975.11,1,1,2
908,494045,2010-01-11 12:01:00,12510.0,Spain,435.88,1,1,3
1147,495300,2010-01-22 13:39:00,12510.0,Spain,353.4,24,5,4
2686,502633,2010-03-25 16:19:00,12510.0,Spain,131.7,9,3,5
7289,521496,2010-09-06 14:27:00,12510.0,Spain,140.0,5,1,6
8397,525764,2010-10-07 10:39:00,12511.0,Greece,414.75,39,23,1
2193,500455,2010-03-08 12:18:00,12514.0,Italy,101.88,12,1,1
3314,505023,2010-04-19 14:14:00,12516.0,Germany,180.0,10,1,1
8297,525300,2010-10-05 09:43:00,12516.0,Germany,54.0,3,1,2
6854,519733,2010-08-20 08:21:00,12519.0,Germany,51.9,4,2,1
1577,497391,2010-02-09 12:38:00,12523.0,France,91.8,8,5,1
1620,497612,2010-02-11 11:53:00,12523.0,France,33.9,3,2,2
2302,501042,2010-03-12 09:57:00,12523.0,France,89.69999999999999,8,5,3
3825,507130,2010-05-06 12:23:00,12523.0,France,169.1,13,6,4
4657,510966,2010-06-04 11:38:00,12523.0,France,7.95,1,1,5
5958,515928,2010-07-15 14:32:00,12523.0,France,67.9,7,4,6
6188,516905,2010-07-25 10:50:00,12523.0,France,33.9,3,2,7
8990,527978,2010-10-20 10:45:00,12523.0,France,55.9,4,2,8
1547,497336,2010-02-08 14:41:00,12524.0,Germany,72.0,4,1,1
2187,500376,2010-03-08 09:57:00,12524.0,Germany,90.0,5,1,2
2623,502393,2010-03-24 11:49:00,12524.0,Germany,162.0,9,1,3
6499,518081,2010-08-04 14:20:00,12524.0,Germany,90.0,5,1,4
7264,521401,2010-09-06 10:10:00,12524.0,Germany,54.0,3,1,5
7689,523017,2010-09-20 11:21:00,12524.0,Germany,145.9,9,2,6
